Entity,Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density(P/Km2),Land Area(Km2),Latitude,Longitude
Ecuador,2003,0.18898311149758887,0.46244656278537666,0.365516577399028,-0.0048374852033337065,-0.2999284653925533,-0.24951951257641455,-0.2718684174385207,1.6381916912587582,-0.595096625991307,-0.5047667426116167,-0.2878884455048389,0.9765554107602428,-0.4102696916630848,-0.547161387339893,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2004,0.18010127425466488,0.48093146093662403,0.3689761340525363,0.005081695386996093,-0.2976883354850856,-0.24951951257641455,-0.2700291877990934,1.4004876033886935,-0.5879007963448613,-0.5399675859380889,-0.2869083764260315,0.9058502580508124,0.6495653822085524,-0.5306466659747157,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2005,0.2600216944536631,0.5031133387181213,0.3801531632407943,-0.026329043149049006,-0.2984451361295004,-0.24951951257641455,-0.2720570563758978,1.4335914523324893,-0.5819600388492606,-0.519588150328026,-0.2855930215999562,0.716518218700681,0.0857292093771001,-0.5113049869483522,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2006,0.2999050484597827,0.5252952164996179,0.3898221805544459,-0.1348889640543289,-0.2968104467375645,-0.24951951257641455,-0.2707365838142578,1.285742195157842,-0.5758961994578168,-0.5603470215481517,-0.2843614878979785,0.685971238896351,-0.085713521820441,-0.4909749705204076,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2007,0.3410068607893238,0.540083135020616,0.5307769375396975,-0.04175887962289581,-0.2950546692425222,-0.24951951257641455,-0.261729074554499,1.3426053883049334,-0.5705616670071553,-0.5121774464698213,-0.2840326488819642,0.9786653079522524,-0.513163189951366,-0.4761073801410681,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2008,0.3735637630723995,0.553022563726489,0.5286479795990768,-0.0726185525705896,-0.2960385100802614,-0.24951951257641455,-0.2507880161866244,1.640082924896867,-0.5624616420288414,-0.6270433562719938,-0.2833556269486771,1.2496297114920736,0.291553979549949,-0.4337244409568291,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2009,0.3127639819326749,0.5622650128021126,0.5090438252291962,-0.2076296217167498,-0.2934956599150278,-0.24951951257641455,-0.2602671227898261,1.247007541598791,-0.5694625556299904,-0.5677577254063564,-0.2815437896075148,0.9230575768850384,-0.8266970704358212,-0.4348070475790973,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2010,0.3946843133787428,0.5733559516928609,0.5934924902071441,-0.2671447052587307,-0.2913614820977782,-0.24951951257641455,-0.2629552276474504,1.0346638161891035,-0.5542626835816885,-0.552936317689947,-0.2797706388502314,0.6580690460795292,-0.2553112327088463,-0.4097964596469178,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2011,0.3459720949854575,0.5844468905836097,0.5676788751771201,-0.1921997852429029,-0.2933291637732566,-0.24951951257641455,-0.2515897316704774,1.4043514014217242,-0.546377968981817,-0.5696104013709076,-0.2798673571507817,0.9469286609914396,0.5833505970608509,-0.3745201298379345,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2012,0.3726018222907513,0.5881438702138589,0.56439673168533,-0.1894444573011446,-0.2916642023555441,-0.24951951257641455,-0.24626068168957274,1.377817065885974,-0.5389019966290434,-0.6085165966264822,-0.2798738038884834,1.003706579699326,0.1534452212869726,-0.3445618951198457,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
